Wall time,Step,Value
1539191644.0999992,5,0.3199999928474426
1539191644.184615,6,0.3400000035762787
1539191644.66193,11,0.47999998927116394
1539191644.930013,14,0.6000000238418579
1539191645.0187762,15,0.5699999928474426
1539191645.352664,18,0.6299999952316284
1539191645.6260736,20,0.7099999785423279
1539191646.0877628,24,0.75
1539191647.9792416,36,0.7599999904632568
1539191648.788702,40,0.8100000023841858
1539191648.963964,42,0.7599999904632568
1539191649.139739,44,0.800000011920929
1539191649.28818,45,0.7799999713897705
1539191649.54727,47,0.7799999713897705
1539191650.7214563,53,0.7799999713897705
1539191650.8929253,54,0.8100000023841858
1539191651.103523,55,0.8700000047683716
1539191651.340568,56,0.7900000214576721
1539191651.4949183,57,0.8199999928474426
1539191652.7474804,65,0.7300000190734863
1539191653.4823852,68,0.800000011920929
1539191654.0047262,71,0.7900000214576721
1539191654.1915545,72,0.7699999809265137
1539191654.3734937,73,0.8899999856948853
1539191654.553171,74,0.8799999952316284
1539191655.4187217,79,0.8399999737739563
1539191656.9386117,87,0.9300000071525574
1539191657.1181285,88,0.8899999856948853
1539191658.5099387,94,0.8999999761581421
1539191660.8704143,102,0.9100000262260437
1539191661.37278,105,0.9100000262260437
1539191661.5467074,106,0.9300000071525574
1539191662.873328,113,0.8999999761581421
1539191663.6001158,116,0.8299999833106995
1539191663.9939485,118,0.8899999856948853
1539191665.5139449,126,0.8399999737739563
1539191666.0553622,129,0.9300000071525574
1539191666.221122,130,0.8999999761581421
1539191667.7808862,139,0.8799999952316284
1539191668.1965911,141,0.8899999856948853
1539191668.3966165,142,0.9399999976158142
1539191668.640391,143,0.9100000262260437
1539191670.1220589,150,0.9200000166893005
1539191671.906401,155,0.9700000286102295
1539191672.288844,157,0.8199999928474426
1539191672.4746535,158,0.949999988079071
1539191673.4272094,162,0.8999999761581421
1539191674.4314969,167,0.9200000166893005
1539191674.6156917,168,0.8899999856948853
1539191675.118884,171,0.9399999976158142
1539191676.2513137,177,0.9399999976158142
1539191676.4414654,178,0.9599999785423279
1539191676.8190324,180,0.8799999952316284
1539191677.4354868,183,0.8999999761581421
1539191677.910342,185,0.9200000166893005
1539191678.1525517,186,0.9399999976158142
1539191678.627099,188,0.8700000047683716
1539191679.1161294,190,0.8899999856948853
1539191679.3748047,191,0.9300000071525574
1539191680.9555585,198,0.9300000071525574
1539191683.4261508,206,0.8700000047683716
1539191683.6534328,207,0.8999999761581421
1539191683.9191005,208,0.8899999856948853
1539191684.9234047,212,0.8999999761581421
