Wall time,Step,Value
1539107009.8367362,5,2.8012092113494873
1539107010.010909,8,2.675848960876465
1539107010.539502,17,2.3423240184783936
1539107010.792217,21,2.1505815982818604
1539107010.9741547,24,2.0248286724090576
1539107011.3160515,29,1.9788469076156616
1539107011.8598018,38,1.7529319524765015
1539107013.2697537,56,1.4053512811660767
1539107013.3329308,57,1.285091757774353
1539107013.4580586,59,1.3628772497177124
1539107014.1465256,70,1.0366100072860718
1539107014.9268377,81,1.1213772296905518
1539107014.988985,82,1.0672162771224976
1539107015.049905,83,0.969542920589447
1539107015.2989502,87,1.0070233345031738
1539107015.487975,90,0.9565793871879578
1539107015.5486186,91,0.855144202709198
1539107016.6178331,105,0.9250268340110779
1539107016.6765397,106,0.7725824117660522
1539107016.7400312,107,0.7780805230140686
1539107017.8623533,126,0.7268567681312561
1539107018.0394251,129,0.7321819067001343
1539107018.218776,132,0.7025632262229919
1539107018.2776914,133,0.7186021208763123
1539107018.8111632,142,0.6736524701118469
1539107020.8027225,170,0.6477153301239014
1539107021.0444846,174,0.6571784019470215
1539107021.1046648,175,0.5558412671089172
1539107021.6587512,184,0.532403826713562
1539107021.7219546,185,0.5111139416694641
1539107021.9047444,188,0.4597996175289154
1539107022.2121384,193,0.6219218969345093
1539107022.2742543,194,0.4749782681465149
1539107022.6451688,200,0.540002167224884
1539107023.8156223,215,0.46938544511795044
1539107024.071968,219,0.5393359661102295
1539107024.13488,220,0.6101540923118591
1539107024.322802,223,0.5226940512657166
1539107024.38401,224,0.3940710723400116
1539107024.6968472,229,0.47303497791290283
1539107025.1394832,235,0.4342207610607147
1539107025.2030683,236,0.47330039739608765
1539107025.2676888,237,0.6178277730941772
1539107025.5833788,242,0.5139275193214417
1539107025.7756934,245,0.4045118987560272
1539107025.9017665,247,0.46127384901046753
1539107027.2004561,264,0.3706420660018921
1539107027.9056113,275,0.4738626778125763
1539107028.2408383,280,0.39837196469306946
1539107029.0198748,292,0.35817012190818787
1539107029.3441603,297,0.4515124559402466
1539107029.471274,299,0.4054025709629059
1539107029.5356429,300,0.36278653144836426
1539107029.886778,302,0.33479008078575134
1539107030.6097288,312,0.3355759382247925
1539107030.7396743,314,0.4341270327568054
1539107031.6624022,328,0.25800400972366333
1539107031.8575194,331,0.3066275715827942
1539107032.0540407,334,0.3817589581012726
