Wall time,Step,Value
1539129978.8786128,5,0.11999999731779099
1539129980.0485427,18,0.2800000011920929
1539129980.4030008,24,0.4099999964237213
1539129981.4107714,40,0.5799999833106995
1539129981.531517,42,0.6100000143051147
1539129981.7178226,45,0.6100000143051147
1539129981.8430557,47,0.7400000095367432
1539129982.6561573,53,0.7699999809265137
1539129982.9823365,56,0.6899999976158142
1539129985.5070188,71,0.800000011920929
1539129985.689836,74,0.8500000238418579
1539129986.0256433,79,0.8999999761581421
1539129986.5128825,87,0.8199999928474426
1539129986.9436805,94,0.8500000238418579
1539129987.670542,102,0.8199999928474426
1539129987.8600986,105,0.8700000047683716
1539129987.9263992,106,0.8500000238418579
1539129988.3944364,113,0.8700000047683716
1539129989.3049097,126,0.8700000047683716
1539129990.208263,139,0.8799999952316284
1539129991.1078653,150,0.8399999737739563
1539129992.2871408,155,0.8799999952316284
1539129992.6755142,158,0.8999999761581421
1539129993.6701698,167,0.8899999856948853
1539129993.7334964,168,0.8999999761581421
1539129994.6186728,178,0.9300000071525574
1539129995.1567035,183,0.8700000047683716
1539129995.4387858,185,0.9100000262260437
1539129995.503764,186,0.9300000071525574
1539129995.9605746,190,0.9100000262260437
1539129996.5689669,198,0.8399999737739563
1539129997.3847885,206,0.9200000166893005
1539129997.4671557,207,0.9100000262260437
1539129998.1316767,212,0.8899999856948853
1539129999.1420567,223,0.8600000143051147
1539129999.5782375,229,0.8899999856948853
1539129999.946551,234,0.8799999952316284
1539130000.1722097,237,0.9100000262260437
1539130001.3573165,249,0.949999988079071
1539130002.1437325,255,0.8899999856948853
1539130002.5304258,260,0.9300000071525574
1539130003.459388,267,0.9200000166893005
1539130003.736193,271,0.9200000166893005
1539130003.885788,273,0.9100000262260437
1539130005.465096,292,0.9200000166893005
1539130005.830727,297,0.9399999976158142
1539130005.908106,298,0.8899999856948853
1539130006.5026584,303,0.8899999856948853
1539130006.8667219,308,0.8999999761581421
1539130007.0155694,310,0.9399999976158142
1539130007.6146238,318,0.8899999856948853
1539130007.6874137,319,0.9100000262260437
1539130008.2206986,326,0.8899999856948853
1539130008.5704713,330,0.9200000166893005
1539130009.3263648,339,0.9200000166893005
1539130010.1740582,347,0.9200000166893005
1539130012.071181,363,0.9300000071525574
1539130012.432603,367,0.9599999785423279
1539130013.231076,373,0.9200000166893005
1539130013.8106468,377,0.9100000262260437
1539130014.0342124,379,0.949999988079071
1539130018.1693792,421,0.9300000071525574
1539130018.2471938,422,0.949999988079071
1539130018.4101307,424,0.9100000262260437
1539130018.9012327,430,0.9599999785423279
1539130019.62989,439,0.9200000166893005
1539130019.850378,441,0.9300000071525574
1539130019.9299276,442,0.949999988079071
1539130020.1776342,445,0.9399999976158142
1539130020.946895,451,0.9200000166893005
1539130021.7019734,460,0.9800000190734863
1539130021.944284,463,0.9800000190734863
1539130022.0319602,464,0.9700000286102295
1539130022.893896,474,0.9200000166893005
1539130024.5127783,491,0.9399999976158142
1539130024.7071524,493,0.949999988079071
1539130027.8161802,507,0.9399999976158142
1539130028.2770815,512,0.8899999856948853
1539130028.4442644,514,0.9700000286102295
1539130028.707738,517,0.9200000166893005
1539130029.4425673,525,0.949999988079071
1539130030.0150235,531,0.9800000190734863
1539130030.1950305,533,0.949999988079071
1539130030.4626377,536,0.9599999785423279
1539130031.0140347,542,0.9300000071525574
1539130031.4702928,547,0.8899999856948853
1539130032.6757333,557,0.9399999976158142
1539130033.2464402,563,0.9300000071525574
1539130033.8126512,569,0.9399999976158142
1539130034.1825867,573,0.949999988079071
1539130034.7427304,579,0.9300000071525574
1539130034.9228678,581,0.8999999761581421
1539130035.008303,582,0.9599999785423279
1539130035.2192173,584,0.9300000071525574
1539130035.3991368,586,0.9900000095367432
1539130035.4920485,587,0.8999999761581421
1539130035.9497638,592,0.9800000190734863
1539130036.0382116,593,0.9800000190734863
1539130037.0937693,602,0.9399999976158142
1539130037.6220207,608,0.949999988079071
1539130037.8047857,610,0.9300000071525574
1539130038.2583048,615,0.949999988079071
1539130038.768753,620,0.9599999785423279
1539130038.9572508,622,0.9700000286102295
1539130040.182189,634,0.9300000071525574
1539130040.9101424,641,0.9700000286102295
1539130041.0011907,642,0.9599999785423279
1539130041.1921556,644,0.9599999785423279
1539130041.3871107,646,0.9300000071525574
1539130041.4776897,647,0.9399999976158142
1539130041.6677413,649,0.9599999785423279
1539130043.197085,661,0.949999988079071
1539130043.4716513,664,0.9399999976158142
1539130043.8363085,668,0.949999988079071
1539130044.1112337,671,0.949999988079071
1539130044.387262,674,0.949999988079071
1539130044.8413851,678,0.9700000286102295
1539130044.9589884,679,0.9700000286102295
1539130045.3598347,683,0.949999988079071
1539130045.9514394,688,0.9800000190734863
1539130047.0784066,699,0.9700000286102295
1539130047.700068,703,0.9800000190734863
1539130047.9811363,706,0.949999988079071
1539130048.7766662,714,0.949999988079071
1539130049.1556726,718,0.9599999785423279
1539130049.4552882,721,0.9800000190734863
1539130049.5498416,722,0.9700000286102295
1539130049.6445582,723,0.9900000095367432
1539130050.3302736,730,0.9399999976158142
1539130050.9859943,736,0.9399999976158142
1539130051.1951385,738,0.9700000286102295
1539130051.292439,739,0.9700000286102295
1539130051.687666,743,1.0
1539130052.084103,747,0.9900000095367432
1539130052.712677,751,0.9900000095367432
1539130052.8066947,752,0.949999988079071
1539130053.2245815,756,0.949999988079071
1539130054.1297297,765,0.9700000286102295
1539130054.5324845,769,0.9399999976158142
1539130054.639244,770,0.9599999785423279
1539130054.7353687,771,0.949999988079071
1539130054.9337945,773,0.9700000286102295
1539130055.0352905,774,0.9800000190734863
1539130055.6297686,780,0.9700000286102295
1539130056.0244086,784,0.9599999785423279
1539130056.12093,785,0.949999988079071
1539130056.3202932,787,0.949999988079071
1539130056.5127697,789,0.9599999785423279
1539130056.8144586,792,0.9900000095367432
1539130056.9128854,793,0.9599999785423279
1539130057.008484,794,0.9599999785423279
1539130057.1028855,795,0.949999988079071
1539130057.3988225,798,0.9599999785423279
1539130058.0500386,802,0.9599999785423279
1539130058.586342,807,0.9900000095367432
1539130058.690431,808,0.9800000190734863
1539130058.7942839,809,0.949999988079071
1539130059.4302115,815,0.9599999785423279
1539130061.4229023,832,0.9599999785423279
