Wall time,Step,Value
1539106885.7381158,5,2.621401071548462
1539106885.8494534,6,2.597078800201416
1539106886.3597176,11,2.4808313846588135
1539106886.6834223,14,2.3416497707366943
1539106886.784236,15,2.3246817588806152
1539106887.080042,18,2.2226154804229736
1539106887.2835479,20,2.2423489093780518
1539106887.6672144,24,2.1371119022369385
1539106889.054093,36,1.7292187213897705
1539106889.463653,40,1.5230505466461182
1539106889.6581385,42,1.5681828260421753
1539106889.8466005,44,1.458492636680603
1539106889.9564114,45,1.3899508714675903
1539106890.1543868,47,1.3109835386276245
1539106891.1272943,53,1.2352321147918701
1539106891.2213376,54,1.3123172521591187
1539106891.384517,55,1.2017902135849
1539106891.5027761,56,1.2024863958358765
1539106891.673923,57,1.0923599004745483
1539106892.8470979,65,1.033787727355957
1539106893.2385688,68,1.0516560077667236
1539106893.7439096,71,0.9289548993110657
1539106893.9031146,72,0.9797902703285217
1539106894.1170452,73,0.857004702091217
1539106894.2788162,74,0.8741570115089417
1539106895.1317308,79,0.9287235736846924
1539106895.919541,87,0.7042234539985657
1539106896.0187528,88,0.6245875358581543
1539106896.6225235,94,0.6659031510353088
1539106897.737327,102,0.5881908535957336
1539106898.0383656,105,0.6604418754577637
1539106898.1668358,106,0.6113592386245728
1539106898.9189456,113,0.5585816502571106
1539106899.204126,116,0.5259522795677185
1539106899.3958757,118,0.46700936555862427
1539106900.1875274,126,0.5060945153236389
1539106900.4859858,129,0.46921712160110474
1539106900.5884945,130,0.406928151845932
1539106901.52259,139,0.4537248909473419
1539106901.7425103,141,0.5938011407852173
1539106901.8356037,142,0.5351094603538513
1539106901.9436378,143,0.45167720317840576
1539106902.6730556,150,0.4883198142051697
1539106903.4944928,155,0.37233203649520874
1539106903.7015045,157,0.4962870478630066
1539106903.8180833,158,0.30679842829704285
1539106904.2254448,162,0.47527000308036804
1539106904.7200224,167,0.41801753640174866
1539106904.8205886,168,0.39874720573425293
1539106905.1291654,171,0.36613258719444275
1539106905.7182436,177,0.2942533791065216
1539106905.8189805,178,0.291143536567688
1539106906.024661,180,0.41239306330680847
1539106906.334872,183,0.395198255777359
1539106906.5370572,185,0.3961367905139923
1539106906.6426375,186,0.44523948431015015
1539106906.8418944,188,0.37703731656074524
1539106907.0563958,190,0.30613091588020325
1539106907.2143466,191,0.3359067142009735
1539106907.9382074,198,0.377834290266037
1539106909.0082192,206,0.2806365489959717
1539106909.111986,207,0.3834382891654968
1539106909.2062569,208,0.28251945972442627
1539106909.6375804,212,0.29399463534355164
1539106910.7486763,222,0.39107558131217957
1539106910.848214,223,0.31011125445365906
1539106911.0501745,225,0.26328203082084656
1539106911.5279815,229,0.28969740867614746
1539106911.837102,232,0.20391424000263214
1539106911.942559,233,0.2577386796474457
1539106912.0604575,234,0.35746631026268005
1539106912.4244633,237,0.18172530829906464
1539106914.0374186,249,0.23993152379989624
1539106915.0087388,255,0.21310065686702728
1539106915.385279,258,0.32799792289733887
1539106915.579487,260,0.1965002417564392
1539106915.6822839,261,0.28919515013694763
1539106915.8999646,263,0.20389080047607422
1539106916.3311427,267,0.23786580562591553
1539106916.7627046,271,0.24299344420433044
1539106916.9895551,273,0.18739044666290283
1539106917.5849867,278,0.2165669947862625
1539106919.1622927,292,0.28096383810043335
1539106919.7156222,297,0.1708531528711319
1539106919.8199122,298,0.24451036751270294
1539106920.5119257,302,0.1623947024345398
1539106920.6134183,303,0.19911761581897736
1539106921.0390348,307,0.13570469617843628
1539106921.1532624,308,0.1870773881673813
1539106921.3734639,310,0.19505365192890167
1539106921.862616,313,0.14693902432918549
1539106922.575533,318,0.21730239689350128
1539106922.6856203,319,0.26484614610671997
1539106922.7904031,320,0.17952865362167358
1539106923.3596091,325,0.20645229518413544
1539106923.4742513,326,0.18346375226974487
1539106923.5918922,327,0.16913938522338867
1539106923.9276807,330,0.19971835613250732
1539106924.9419184,339,0.13423538208007812
1539106925.1649115,341,0.17253875732421875
1539106925.831532,347,0.1938154101371765
1539106926.7952032,353,0.11771867424249649
1539106926.9062402,354,0.22856321930885315
1539106927.5858314,360,0.1913837492465973
1539106927.9292514,363,0.16671709716320038
1539106928.3997066,367,0.19713298976421356
1539106928.8547163,371,0.193459153175354
1539106929.091927,373,0.15735116600990295
1539106929.6391068,377,0.14450305700302124
1539106929.764061,378,0.1735527366399765
1539106929.8947535,379,0.16777510941028595
1539106930.1640906,381,0.14741523563861847
1539106930.800822,386,0.20626631379127502
1539106931.4205515,391,0.11649005115032196
1539106931.5323281,392,0.17641529440879822
1539106931.6857522,393,0.2468489110469818
1539106933.8637028,408,0.12749060988426208
1539106934.715626,415,0.12689003348350525
1539106935.4322686,421,0.1119576171040535
1539106935.5573287,422,0.16787807643413544
1539106935.8147266,424,0.22232918441295624
1539106936.0838113,426,0.18577179312705994
1539106936.6095247,430,0.17481914162635803
1539106937.8394434,439,0.14611144363880157
1539106938.0755007,441,0.15077514946460724
1539106938.199817,442,0.17041505873203278
1539106938.5878286,445,0.08958114683628082
1539106939.7509449,451,0.10843122750520706
1539106940.9405544,459,0.18204152584075928
1539106941.0666537,460,0.1415160894393921
1539106941.4723635,463,0.15749408304691315
1539106941.6205192,464,0.18825140595436096
1539106942.9614508,473,0.14831554889678955
1539106943.108238,474,0.1348799467086792
1539106944.529473,485,0.11917924880981445
1539106944.907301,488,0.146595299243927
1539106945.0429142,489,0.16863040626049042
1539106945.497738,491,0.09797031432390213
1539106945.8131864,493,0.14793455600738525
1539106948.359027,507,0.10004183650016785
1539106949.025514,512,0.05856475979089737
1539106949.2833452,514,0.08133618533611298
1539106949.7089539,517,0.07793579250574112
1539106949.987514,519,0.09566546231508255
1539106951.2159805,524,0.10489995032548904
1539106951.5269384,525,0.16148845851421356
1539106953.4987195,531,0.0951673611998558
1539106953.922676,533,0.12289274483919144
1539106954.2036507,534,0.16880632936954498
1539106954.610365,536,0.1236160397529602
1539106954.7780037,537,0.07028457522392273
1539106955.4397058,540,0.08134555071592331
1539106955.8909855,542,0.08570677042007446
1539106956.5818675,547,0.07770200818777084
1539106956.7237413,548,0.0702519491314888
1539106958.3751135,557,0.09632356464862823
1539106958.675127,559,0.08724848926067352
1539106959.3202083,563,0.06840759515762329
1539106959.452651,564,0.0849478617310524
1539106959.6190467,565,0.08235324174165726
1539106960.3527288,569,0.08629077672958374
1539106960.9480455,573,0.13558407127857208
1539106961.0993228,574,0.10964947938919067
1539106961.5055764,577,0.1679941713809967
1539106961.7858167,579,0.06796111911535263
1539106961.95002,580,0.10202103853225708
1539106962.0832107,581,0.07446834444999695
1539106962.2269022,582,0.13379628956317902
1539106962.366547,583,0.08125980198383331
1539106962.5216832,584,0.149419903755188
1539106962.7894018,586,0.10068569332361221
1539106962.9165256,587,0.08317013829946518
1539106963.731179,592,0.10389795899391174
1539106963.9560876,593,0.0817827507853508
1539106964.767512,597,0.1041424497961998
1539106965.303575,600,0.06776802241802216
1539106966.3484902,602,0.09764784574508667
1539106967.629166,608,0.10766097158193588
1539106968.180951,610,0.1955699771642685
1539106969.1144888,615,0.08487007766962051
1539106969.8044624,619,0.05506310984492302
1539106970.0184526,620,0.08132962137460709
1539106970.4569573,622,0.04986517131328583
1539106972.6358554,634,0.08586373180150986
1539106973.9981081,641,0.08932439982891083
1539106974.1616225,642,0.08087620139122009
1539106974.4822266,644,0.10028138011693954
1539106974.645163,645,0.05815932899713516
1539106974.8383493,646,0.07698512822389603
1539106974.9876277,647,0.08140478283166885
1539106975.2634363,649,0.1210254356265068
1539106976.0177143,652,0.07822711020708084
1539106976.5661833,656,0.06549999117851257
1539106976.698913,657,0.07818862050771713
1539106977.255306,661,0.09612488001585007
1539106977.659156,664,0.0644005611538887
1539106978.228351,668,0.06453122943639755
1539106978.6680207,671,0.06785579025745392
1539106978.815431,672,0.09420251846313477
1539106978.9458747,673,0.049230337142944336
1539106979.0867662,674,0.08007711172103882
1539106979.2339473,675,0.11865990608930588
1539106979.5296893,677,0.09406425803899765
1539106979.6671517,678,0.06336361914873123
1539106979.8074756,679,0.17917388677597046
1539106980.233996,682,0.06910402327775955
1539106980.3780158,683,0.052101001143455505
1539106980.534174,684,0.08037403970956802
1539106980.8599122,686,0.08028741180896759
1539106981.1915271,688,0.09884608536958694
1539106981.3713405,689,0.07678641378879547
1539106982.4890614,696,0.05382583290338516
1539106982.934079,699,0.09237789362668991
1539106984.0521817,703,0.09823520481586456
1539106984.4659812,706,0.07566333562135696
1539106984.7777574,708,0.0842563733458519
1539106985.0633938,710,0.10550028085708618
1539106985.6334264,714,0.06026143580675125
1539106986.2093804,718,0.0887196958065033
1539106986.7158194,721,0.04725070297718048
1539106986.8688152,722,0.05932124704122543
1539106987.018473,723,0.06272707134485245
1539106987.1710746,724,0.09588479995727539
1539106988.162429,730,0.04926290363073349
1539106989.0501032,736,0.07881171256303787
1539106989.4815369,738,0.06491163372993469
1539106989.6273026,739,0.06890308856964111
1539106990.6409845,743,0.10703624784946442
1539106991.1691337,746,0.08745599538087845
1539106991.3879566,747,0.086294025182724
1539106991.8676379,750,0.07183890044689178
1539106992.5733094,751,0.08191843330860138
1539106992.7234542,752,0.07948479801416397
1539106993.067206,754,0.07571902871131897
1539106993.415988,756,0.08704608678817749
1539106994.3709407,762,0.05831626057624817
1539106994.8314135,765,0.08286608755588531
1539106994.9847531,766,0.06287787854671478
1539106995.5037081,769,0.05680772289633751
1539106995.6868966,770,0.06154724583029747
1539106995.8813741,771,0.0891467034816742
1539106996.2480252,773,0.06848771125078201
1539106996.4567325,774,0.09758210927248001
1539106997.6001933,780,0.08638525009155273
1539106998.18592,784,0.07576680183410645
1539106998.3592892,785,0.06769147515296936
1539106998.774944,787,0.03352886810898781
1539106999.1006963,789,0.052614159882068634
1539106999.4204738,791,0.054233118891716
1539106999.5690243,792,0.059589605778455734
1539106999.7401567,793,0.045856915414333344
1539106999.8948436,794,0.05387277901172638
1539107000.0812418,795,0.06092547997832298
1539107000.5740979,798,0.06474260240793228
1539107000.8759522,800,0.08455833792686462
1539107001.5723956,802,0.06104176864027977
1539107002.031842,805,0.05063166096806526
1539107002.3057318,807,0.062372464686632156
1539107002.4397132,808,0.07823324203491211
1539107002.7051826,809,0.09289199858903885
1539107003.832019,815,0.055674415081739426
1539107004.0446064,816,0.0361345037817955
1539107004.4294,818,0.08255400508642197
1539107004.9227092,821,0.05223289877176285
1539107005.6295345,825,0.06462924927473068
1539107006.2860131,828,0.07114968448877335
1539107006.806734,831,0.06624619662761688
1539107007.006089,832,0.06237150356173515
1539107007.365611,834,0.04738431051373482
1539107007.8512874,836,0.09023905545473099
1539107008.2254393,838,0.051598869264125824
1539107009.1583352,843,0.0783657655119896
1539107009.7092237,846,0.061616554856300354
1539107010.0646534,848,0.03798256814479828
1539107014.971135,863,0.0379931703209877
1539107015.7931583,867,0.09461373090744019
1539107016.2126906,869,0.07107128202915192
1539107016.4294896,870,0.048506297171115875
1539107017.103943,874,0.1409425586462021
1539107017.4580193,876,0.034910887479782104
1539107017.6167912,877,0.06669025123119354
1539107018.2111557,880,0.049167074263095856
1539107018.5735939,882,0.0713542252779007
1539107018.9042485,884,0.06846162676811218
1539107019.5672438,887,0.10032287240028381
1539107020.0056179,889,0.04103582352399826
1539107020.1853182,890,0.05104636773467064
1539107020.5017817,892,0.08806952834129333
1539107021.1294773,896,0.03440181538462639
1539107021.744503,900,0.0430012047290802
1539107023.3174648,907,0.0757344663143158
1539107023.5037816,908,0.023093506693840027
