Wall time,Step,Value
1539349094.3063195,5,2.5946991443634033
1539349095.6989114,18,2.1992478370666504
1539349096.4110384,24,1.9973936080932617
1539349100.3991392,40,1.5520144701004028
1539349100.755452,42,1.4669227600097656
1539349101.2990055,45,1.467747449874878
1539349101.5914884,47,1.302801251411438
1539349102.5652192,53,1.2171149253845215
1539349102.8551042,56,1.2474157810211182
1539349104.446401,71,1.0283604860305786
1539349104.7338922,74,1.0213688611984253
1539349105.2125132,79,0.9254499077796936
1539349105.9884195,87,0.820749819278717
1539349106.6572678,94,0.8630115985870361
1539349107.7223713,102,0.6169466376304626
1539349108.1053452,105,0.7771890163421631
1539349108.2040854,106,0.6904879212379456
1539349108.904372,113,0.7257121801376343
1539349110.191647,126,0.6050314903259277
1539349111.4982016,139,0.5054593086242676
1539349112.6515667,150,0.4111722707748413
1539349113.417817,155,0.44902125000953674
1539349113.719529,158,0.5800480842590332
1539349114.6226196,167,0.547661542892456
1539349114.9805846,168,0.4867667257785797
1539349115.9837122,178,0.5649375319480896
1539349116.4733794,183,0.4074408710002899
1539349116.6781497,185,0.4742515981197357
1539349116.7798142,186,0.4261004328727722
1539349117.176812,190,0.4142504930496216
1539349117.9774766,198,0.4830215573310852
1539349119.065213,206,0.3892240822315216
1539349119.1679716,207,0.4568822383880615
1539349119.6732528,212,0.37503623962402344
1539349120.7911217,223,0.5209206938743591
1539349121.4033477,229,0.36767593026161194
1539349121.913658,234,0.4480369985103607
1539349122.2361472,237,0.30802851915359497
1539349123.469243,249,0.4308881461620331
1539349124.3585377,255,0.40344172716140747
1539349124.9022071,260,0.4178996682167053
1539349125.6272125,267,0.39425089955329895
1539349126.056559,271,0.35791587829589844
1539349126.2641046,273,0.3846445381641388
1539349128.2741513,292,0.38527771830558777
1539349128.8138604,297,0.2538488507270813
1539349128.9249003,298,0.4099787473678589
1539349129.7412908,303,0.2732188403606415
1539349130.2706993,308,0.490929514169693
1539349130.48697,310,0.3018009662628174
1539349131.3515894,318,0.31140080094337463
1539349131.4634123,319,0.3075311481952667
1539349132.230408,326,0.3190613090991974
1539349132.6703844,330,0.23415721952915192
1539349133.6749668,339,0.25919973850250244
1539349134.543523,347,0.2635432481765747
