Wall time,Step,Value
1539108276.095507,5,2.5206737518310547
1539108276.9804664,18,2.135962724685669
1539108277.4444327,24,1.860106348991394
1539108278.7167792,40,1.3056116104125977
1539108278.8914902,42,1.4820914268493652
1539108279.2789087,45,1.4972742795944214
1539108279.4673057,47,1.4505940675735474
1539108280.1442187,53,1.297177791595459
1539108280.3354316,56,1.181723713874817
1539108281.2917163,71,1.1290134191513062
1539108281.4894955,74,1.0134069919586182
1539108281.8136523,79,0.907990038394928
1539108282.3495073,87,0.9556137323379517
1539108282.8173525,94,0.9267096519470215
1539108283.5896835,102,0.8831346035003662
1539108283.7851858,105,0.7169728875160217
1539108283.8465397,106,0.6717064380645752
1539108284.3280578,113,0.7282968163490295
1539108285.1896822,126,0.7437182068824768
1539108286.073273,139,0.78029465675354
1539108286.8006594,150,0.5501687526702881
1539108287.544397,155,0.5463240742683411
1539108287.759049,158,0.5149596929550171
1539108288.4050672,167,0.5461511015892029
1539108288.4761684,168,0.425836980342865
1539108289.2603586,178,0.41587719321250916
1539108289.7367504,183,0.5005801916122437
1539108289.8750682,185,0.4606592655181885
1539108289.945325,186,0.5137137770652771
1539108290.2243106,190,0.383606880903244
1539108290.7830756,198,0.5251901149749756
1539108291.6353037,206,0.5112558603286743
1539108291.7050543,207,0.4646707773208618
1539108292.067231,212,0.4571154713630676
1539108292.9040592,223,0.3473299443721771
1539108293.3155563,229,0.4901094436645508
1539108293.6868863,234,0.3116059899330139
1539108293.908686,237,0.4841834306716919
1539108295.0064857,249,0.3996366560459137
1539108295.9510906,255,0.39880087971687317
1539108296.4084835,260,0.31530463695526123
1539108296.9763298,267,0.3797701895236969
1539108297.2643535,271,0.4019845724105835
1539108297.4062235,273,0.35398805141448975
1539108299.0819647,292,0.3111675977706909
1539108299.5892105,297,0.2848418951034546
1539108299.6760018,298,0.3360399901866913
1539108300.3242238,303,0.403059184551239
1539108300.723317,308,0.338562935590744
1539108300.9074295,310,0.3331836462020874
1539108301.6372924,318,0.2506905794143677
1539108301.7288237,319,0.31523647904396057
1539108302.2684774,326,0.25500717759132385
1539108302.592187,330,0.3374129831790924
1539108303.2798088,339,0.3287453353404999
1539108304.1557004,347,0.27534249424934387
1539108305.8064294,363,0.3639795780181885
1539108306.1643052,367,0.2832166254520416
1539108307.8449986,373,0.2884564995765686
1539108308.1730142,377,0.29426735639572144
1539108308.343096,379,0.25652962923049927
1539108312.8690531,421,0.2857007682323456
1539108312.9520829,422,0.30027684569358826
1539108313.14707,424,0.25481072068214417
1539108313.847104,430,0.22537948191165924
1539108314.7209408,439,0.2817520797252655
1539108314.9484584,441,0.2747877836227417
1539108315.0782304,442,0.20694740116596222
