Wall time,Step,Value
1539108276.095507,5,0.27000001072883606
1539108276.9804664,18,0.4300000071525574
1539108277.4444327,24,0.5199999809265137
1539108278.7167792,40,0.7900000214576721
1539108278.8914902,42,0.6899999976158142
1539108279.2789087,45,0.6399999856948853
1539108279.4673057,47,0.7599999904632568
1539108280.1442187,53,0.7400000095367432
1539108280.3354316,56,0.8199999928474426
1539108281.2917163,71,0.7699999809265137
1539108281.4894955,74,0.8100000023841858
1539108281.8136523,79,0.8100000023841858
1539108282.3495073,87,0.8100000023841858
1539108282.8173525,94,0.8299999833106995
1539108283.5896835,102,0.7900000214576721
1539108283.7851858,105,0.8799999952316284
1539108283.8465397,106,0.8999999761581421
1539108284.3280578,113,0.8799999952316284
1539108285.1896822,126,0.8299999833106995
1539108286.073273,139,0.8199999928474426
1539108286.8006594,150,0.9100000262260437
1539108287.544397,155,0.9300000071525574
1539108287.759049,158,0.949999988079071
1539108288.4050672,167,0.9100000262260437
1539108288.4761684,168,0.9599999785423279
1539108289.2603586,178,0.9300000071525574
1539108289.7367504,183,0.8899999856948853
1539108289.8750682,185,0.9100000262260437
1539108289.945325,186,0.9200000166893005
1539108290.2243106,190,0.949999988079071
1539108290.7830756,198,0.8999999761581421
1539108291.6353037,206,0.9300000071525574
1539108291.7050543,207,0.9200000166893005
1539108292.067231,212,0.9300000071525574
1539108292.9040592,223,0.949999988079071
1539108293.3155563,229,0.9200000166893005
1539108293.6868863,234,0.949999988079071
1539108293.908686,237,0.9100000262260437
1539108295.0064857,249,0.9300000071525574
1539108295.9510906,255,0.9399999976158142
1539108296.4084835,260,0.9599999785423279
1539108296.9763298,267,0.9399999976158142
1539108297.2643535,271,0.8999999761581421
1539108297.4062235,273,0.949999988079071
1539108299.0819647,292,0.949999988079071
1539108299.5892105,297,0.949999988079071
1539108299.6760018,298,0.949999988079071
1539108300.3242238,303,0.8999999761581421
1539108300.723317,308,0.949999988079071
1539108300.9074295,310,0.9599999785423279
1539108301.6372924,318,0.9599999785423279
1539108301.7288237,319,0.9200000166893005
1539108302.2684774,326,0.9700000286102295
1539108302.592187,330,0.949999988079071
1539108303.2798088,339,0.9399999976158142
1539108304.1557004,347,0.949999988079071
1539108305.8064294,363,0.9300000071525574
1539108306.1643052,367,0.9599999785423279
1539108307.8449986,373,0.9599999785423279
1539108308.1730142,377,0.9399999976158142
1539108308.343096,379,0.9700000286102295
1539108312.8690531,421,0.949999988079071
1539108312.9520829,422,0.9399999976158142
1539108313.14707,424,0.9399999976158142
1539108313.847104,430,0.9599999785423279
1539108314.7209408,439,0.9599999785423279
1539108314.9484584,441,0.9599999785423279
1539108315.0782304,442,0.9700000286102295
1539108315.4539318,445,0.9599999785423279
1539108316.3098164,451,0.9300000071525574
1539108317.2998507,460,0.9599999785423279
1539108317.6257923,463,0.9300000071525574
1539108317.7214363,464,0.949999988079071
1539108318.6139228,474,0.9700000286102295
1539108320.1086311,491,0.9900000095367432
1539108320.3293803,493,0.9700000286102295
1539108321.9914987,507,0.9700000286102295
1539108322.4328225,512,0.9700000286102295
1539108322.5981364,514,0.9399999976158142
1539108322.8846521,517,0.9900000095367432
1539108323.6647294,525,0.9599999785423279
1539108324.2046592,531,0.949999988079071
1539108324.383665,533,0.9700000286102295
1539108324.7477484,536,0.9800000190734863
1539108325.3181326,542,0.9800000190734863
1539108325.9271743,547,0.949999988079071
1539108327.4748769,557,0.9700000286102295
1539108328.0244079,563,0.9900000095367432
1539108328.5888147,569,0.9800000190734863
1539108328.9588664,573,0.9700000286102295
1539108329.629945,579,0.949999988079071
1539108329.8539753,581,0.9700000286102295
1539108329.9475732,582,0.949999988079071
1539108330.124241,584,0.9700000286102295
1539108330.3310113,586,0.9399999976158142
1539108330.441684,587,0.9800000190734863
1539108330.8833725,592,0.949999988079071
1539108331.0223775,593,0.9700000286102295
